Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
10,,Thu Sep 08 00:55:06 EDT 2022,SafeModel.java,1662612906899,62066,0,(R)1(I)1(R)2(I)5(F)2(I)2(F)4(I)4(F)2,52.17391304347826,0.0,0.0,34.78260869565217,13.043478260869565,0.0,0.3709677419354839,0.0,0.0,0.12903225806451613,0.0,0.04838709677419355,0.1935483870967742,0.0,[]
11,,Thu Sep 08 00:56:13 EDT 2022,SocialDistanceView.java,1662612973239,311304,0,(F)8(I)7,46.666666666666664,0.0,0.0,53.333333333333336,0.0,0.0,0.04823151125401929,0.0,0.0,0.02572347266881029,0.0,0.0,0.022508038585209004,0.0,[]
12,,Thu Sep 08 01:01:26 EDT 2022,DerivingMain.java,1662613286869,78507,0,(I)8(F)2(I)1(F)2(I)3,75.0,0.0,0.0,25.0,0.0,0.0,0.20512820512820512,0.0,0.0,0.05128205128205128,0.0,0.0,0.15384615384615385,0.0,[]
13,,Thu Sep 08 01:02:50 EDT 2022,SocialDistanceView.java,1662613370810,347505,0,(I)2(F)2(I)2(F)2(I)6(F)4(I)2,60.0,0.0,0.0,40.0,0.0,0.0,0.05763688760806916,0.0,0.0,0.023054755043227664,0.0,0.0,0.0345821325648415,0.0,[]
14,,Thu Sep 08 01:07:30 EDT 2022,SocialDistanceView.java,1662613650266,76702,0,(I)5(R)5(I)8(F)2(I)4,70.83333333333334,0.0,0.0,8.333333333333332,20.833333333333336,0.0,0.3157894736842105,0.0,0.0,0.02631578947368421,0.0,0.06578947368421052,0.2236842105263158,0.0,[]
15,,Thu Sep 08 01:08:48 EDT 2022,SocialDistanceView.java,1662613728091,9473,9473,(R)3(I)20(F)2,80.0,0.0,0.0,8.0,12.0,0.0,2.7777777777777777,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,2.2222222222222223,0.0,[]
16,,Thu Sep 08 01:08:49 EDT 2022,SocialDistanceView.java,1662613729027,17621,0,(I)3(R)10(F)2(R)1(I)9,48.0,0.0,0.0,8.0,44.0,0.0,1.4705882352941178,0.0,0.0,0.11764705882352941,0.0,0.6470588235294118,0.7058823529411765,0.0,[]
17,,Thu Sep 08 01:09:06 EDT 2022,SocialDistanceView.java,1662613746648,18002,0,(I)5(F)2(I)18,92.0,0.0,0.0,8.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,1.2777777777777777,0.0,[]
18,,Thu Sep 08 01:09:24 EDT 2022,SocialDistanceView.java,1662613764650,64420,0,(I)5(F)2(I)8(F)2(I)8,84.0,0.0,0.0,16.0,0.0,0.0,0.390625,0.0,0.0,0.0625,0.0,0.0,0.328125,0.0,[]
19,,Thu Sep 08 01:10:29 EDT 2022,SocialDistanceView.java,1662613829195,3184,3184,(I)14(R)1(I)5(R)5,76.0,0.0,0.0,0.0,24.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,2.0,6.333333333333333,0.0,[]
20,,Thu Sep 08 01:10:32 EDT 2022,SocialDistanceView.java,1662613832379,3574,3574,(R)1(I)24,96.0,0.0,0.0,0.0,4.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,8.0,0.0,[]
21,,Thu Sep 08 01:10:36 EDT 2022,SocialDistanceView.java,1662613836030,10913,0,(I)8(F)2(I)15,92.0,0.0,0.0,8.0,0.0,0.0,2.5,0.0,0.0,0.2,0.0,0.0,2.3,0.0,[]
22,,Thu Sep 08 01:10:46 EDT 2022,SocialDistanceView.java,1662613846943,4887,4887,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
23,,Thu Sep 08 01:10:51 EDT 2022,SocialDistanceView.java,1662613851830,24010,0,(I)10(F)2(I)13,92.0,0.0,0.0,8.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.08333333333333333,0.0,0.0,0.9583333333333334,0.0,[]
24,,Thu Sep 08 01:11:15 EDT 2022,SocialDistanceView.java,1662613875840,17657,0,(I)5(F)4(R)4(I)1(R)1(I)2(R)2(I)1(R)1(I)2,47.82608695652174,0.0,0.0,17.391304347826086,34.78260869565217,0.0,1.3529411764705883,0.0,0.0,0.23529411764705882,0.0,0.47058823529411764,0.6470588235294118,0.0,[]
25,,Thu Sep 08 01:11:33 EDT 2022,SocialDistanceView.java,1662613893622,28826,0,(I)15(F)2(I)4(R)4,76.0,0.0,0.0,8.0,16.0,0.0,0.8928571428571429,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.6785714285714286,0.0,[]
26,,Thu Sep 08 01:12:02 EDT 2022,SocialDistanceView.java,1662613922448,7651,7651,(R)13(I)6(F)1(I)1(F)1(I)3,40.0,0.0,0.0,8.0,52.0,0.0,3.5714285714285716,0.0,0.0,0.2857142857142857,0.0,1.8571428571428572,1.4285714285714286,0.0,[]
27,,Thu Sep 08 01:12:10 EDT 2022,SocialDistanceView.java,1662613930099,4118,4118,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,5.75,0.0,[]
28,,Thu Sep 08 01:12:14 EDT 2022,SocialDistanceView.java,1662613934399,20129,0,(I)8(F)4(I)2(R)1(I)2(R)8,48.0,0.0,0.0,16.0,36.0,0.0,1.25,0.0,0.0,0.2,0.0,0.45,0.6,0.0,[]
29,,Thu Sep 08 01:12:35 EDT 2022,SocialDistanceView.java,1662613955129,5331,5331,(I)10(R)2(I)4(R)7,60.86956521739131,0.0,0.0,0.0,39.130434782608695,0.0,4.6,0.0,0.0,0.0,0.0,1.8,2.8,0.0,[]
30,,Thu Sep 08 01:12:40 EDT 2022,SocialDistanceView.java,1662613960460,6007,6007,(R)3(I)18(F)2(I)2,80.0,0.0,0.0,8.0,12.0,0.0,4.166666666666667,0.0,0.0,0.3333333333333333,0.0,0.5,3.3333333333333335,0.0,[]
31,,Thu Sep 08 01:12:47 EDT 2022,SocialDistanceView.java,1662613967675,6140,6140,(I)7(R)1(I)1(R)1(I)6(R)5(I)4,72.0,0.0,0.0,0.0,28.000000000000004,0.0,4.166666666666667,0.0,0.0,0.0,0.0,1.1666666666666667,3.0,0.0,[]
32,,Thu Sep 08 01:12:53 EDT 2022,SocialDistanceView.java,1662613973339,14365,0,(I)1(R)13(I)3(R)3(I)5,36.0,0.0,0.0,0.0,64.0,0.0,1.7857142857142858,0.0,0.0,0.0,0.0,1.1428571428571428,0.6428571428571429,0.0,[]
33,,Thu Sep 08 01:13:07 EDT 2022,SocialDistanceView.java,1662613987704,8307,8307,(I)9(F)2(I)4(R)2(I)8,84.0,0.0,0.0,8.0,8.0,0.0,3.125,0.0,0.0,0.25,0.0,0.25,2.625,0.0,[]
34,,Thu Sep 08 01:13:16 EDT 2022,SocialDistanceView.java,1662613996136,12841,0,(I)18(F)2,90.0,0.0,0.0,10.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,1.5,0.0,[]
35,,Thu Sep 08 01:13:29 EDT 2022,ControllerFactory.java,1662614009748,26577,0,(I)4(R)2(I)2(F)2(I)4(R)1(I)3(R)1(I)1(R)1(I)1,68.18181818181817,0.0,0.0,9.090909090909092,22.727272727272727,0.0,0.8461538461538461,0.0,0.0,0.07692307692307693,0.0,0.19230769230769232,0.5769230769230769,0.0,[]
36,,Thu Sep 08 01:13:56 EDT 2022,ViewFactory.java,1662614036089,29796,0,(I)14,100.0,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.4827586206896552,0.0,[]
37,,Thu Sep 08 01:14:25 EDT 2022,ViewFactory.java,1662614065964,10000,10000,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,[]
38,,Thu Sep 08 01:14:36 EDT 2022,ControllerFactory.java,1662614076332,7816,7816,(I)20(F)2(I)1(R)1(I)1,88.0,0.0,0.0,8.0,4.0,0.0,3.5714285714285716,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,3.142857142857143,0.0,[]
39,,Thu Sep 08 01:14:46 EDT 2022,ControllerFactory.java,1662614086411,37846,0,(I)3(F)2(I)17,90.9090909090909,0.0,0.0,9.090909090909092,0.0,0.0,0.5945945945945946,0.0,0.0,0.05405405405405406,0.0,0.0,0.5405405405405406,0.0,[]
40,,Thu Sep 08 01:15:24 EDT 2022,ControllerFactory.java,1662614124257,3935,3935,(I)9(R)16,36.0,0.0,0.0,0.0,64.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,5.333333333333333,3.0,0.0,[]
41,,Thu Sep 08 01:15:28 EDT 2022,ControllerFactory.java,1662614128320,12597,0,(R)12(I)1(R)1(I)6(F)1,33.33333333333333,0.0,0.0,4.761904761904762,61.904761904761905,0.0,1.75,0.0,0.0,0.08333333333333333,0.0,1.0833333333333333,0.5833333333333334,0.0,[]
42,,Thu Sep 08 01:15:44 EDT 2022,SocialDistanceView.java,1662614144570,8437,8437,(F)1(I)21,95.45454545454545,0.0,0.0,4.545454545454546,0.0,0.0,2.75,0.0,0.0,0.125,0.0,0.0,2.625,0.0,[]
43,,Thu Sep 08 01:15:57 EDT 2022,SocialDistanceView.java,1662614157547,2837,2837,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,[]
44,,Thu Sep 08 01:16:00 EDT 2022,SocialDistanceView.java,1662614160391,10379,0,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2.3,0.0,[]
45,,Thu Sep 08 01:16:14 EDT 2022,ControllerFactory.java,1662614174873,9490,9490,(I)2(R)2(I)6(R)2(I)3(R)1(I)1(R)1(I)2,70.0,0.0,0.0,0.0,30.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.6666666666666666,1.5555555555555556,0.0,[]
46,,Thu Sep 08 01:16:25 EDT 2022,ViewFactory.java,1662614185683,19782,0,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,1.105263157894737,0.0,0.0,0.0,0.0,0.0,1.105263157894737,0.0,[]
47,,Thu Sep 08 01:16:45 EDT 2022,ControllerFactory.java,1662614205609,14060,0,(I)1(R)2(I)6(R)2(I)12,82.6086956521739,0.0,0.0,0.0,17.391304347826086,0.0,1.6428571428571428,0.0,0.0,0.0,0.0,0.2857142857142857,1.3571428571428572,0.0,[]
48,,Thu Sep 08 01:16:59 EDT 2022,ControllerFactory.java,1662614219888,20901,0,(I)21,100.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,1.05,0.0,[]
49,,Thu Sep 08 01:17:21 EDT 2022,ViewFactory.java,1662614241513,12748,0,(I)22,100.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,0.0,[]
50,,Thu Sep 08 01:17:34 EDT 2022,ViewFactory.java,1662614254460,6649,6649,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,[]
51,,Thu Sep 08 01:17:41 EDT 2022,ViewFactory.java,1662614261499,5489,5489,(I)7(R)1(I)3(R)1(I)13,92.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,4.6,0.0,[]
52,,Thu Sep 08 01:17:47 EDT 2022,ViewFactory.java,1662614267955,5778,5778,(I)1(R)3(I)1(R)1(I)15(R)4,68.0,0.0,0.0,0.0,32.0,0.0,5.0,0.0,0.0,0.0,0.0,1.6,3.4,0.0,[]
53,,Thu Sep 08 01:17:53 EDT 2022,ViewFactory.java,1662614273873,9695,9695,(R)2(I)20,90.9090909090909,0.0,0.0,0.0,9.090909090909092,0.0,2.4444444444444446,0.0,0.0,0.0,0.0,0.2222222222222222,2.2222222222222223,0.0,[]
54,,Thu Sep 08 01:18:03 EDT 2022,ViewFactory.java,1662614283648,4034,4034,(I)18(R)6(I)1,76.0,0.0,0.0,0.0,24.0,0.0,6.25,0.0,0.0,0.0,0.0,1.5,4.75,0.0,[]
55,,Thu Sep 08 01:18:07 EDT 2022,ViewFactory.java,1662614287763,6238,6238,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
56,,Thu Sep 08 01:18:14 EDT 2022,ViewFactory.java,1662614294077,7179,7179,(I)6(R)4(I)14,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,3.4285714285714284,0.0,0.0,0.0,0.0,0.5714285714285714,2.857142857142857,0.0,[]
57,,Thu Sep 08 01:18:21 EDT 2022,ViewFactory.java,1662614301977,8865,8865,(I)11(R)1(I)8(R)4,79.16666666666666,0.0,0.0,0.0,20.833333333333336,0.0,3.0,0.0,0.0,0.0,0.0,0.625,2.375,0.0,[]
58,,Thu Sep 08 01:18:31 EDT 2022,ViewFactory.java,1662614311494,6541,6541,(R)1(I)13(R)3(I)8,84.0,0.0,0.0,0.0,16.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.6666666666666666,3.5,0.0,[]
59,,Thu Sep 08 01:18:39 EDT 2022,ViewFactory.java,1662614319131,6249,6249,(I)1(F)2(I)3(R)1(I)1(R)1(I)1(R)1(I)12,78.26086956521739,0.0,0.0,8.695652173913043,13.043478260869565,0.0,3.8333333333333335,0.0,0.0,0.3333333333333333,0.0,0.5,3.0,0.0,[]
60,,Thu Sep 08 01:18:45 EDT 2022,ViewFactory.java,1662614325476,4415,4415,(I)8(R)8(I)7(R)2,60.0,0.0,0.0,0.0,40.0,0.0,6.25,0.0,0.0,0.0,0.0,2.5,3.75,0.0,[]
61,,Thu Sep 08 01:18:50 EDT 2022,ViewFactory.java,1662614330446,5960,5960,(I)5(R)4(I)15(R)1,80.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,[]
62,,Thu Sep 08 01:18:56 EDT 2022,SocialDistanceController.java,1662614336821,8866,8866,(I R)1(I)6(R)2(I)9,88.88888888888889,0.0,0.0,0.0,16.666666666666664,0.0,2.25,0.0,0.0,0.0,0.0,0.375,2.0,0.0,[]
63,,Thu Sep 08 01:19:11 EDT 2022,SocialDistanceController.java,1662614351579,33305623,0,(I)5(F)2(I)2(F)2(I)8,78.94736842105263,0.0,0.0,21.052631578947366,0.0,0.0,5.70484912175349E-4,0.0,0.0,1.2010208677375769E-4,0.0,0.0,4.5038282540159135E-4,0.0,[]
64,,Thu Sep 08 10:34:17 EDT 2022,BasicMain.java,1662647657840,42477,0,(I)19,100.0,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.0,0.0,0.0,0.0,0.0,0.4523809523809524,0.0,[]
65,,Thu Sep 08 10:35:00 EDT 2022,BasicMain.java,1662647700317,61118,0,(I)19(F)5,79.16666666666666,0.0,0.0,20.833333333333336,0.0,0.0,0.39344262295081966,0.0,0.0,0.08196721311475409,0.0,0.0,0.3114754098360656,0.0,[]
66,,Thu Sep 08 10:36:16 EDT 2022,MVCSocialDistanceUtil.java,1662647776336,26577,0,(F)1(I)1(F)2(I)2(R)1(I)5(R)2(I)7,71.42857142857143,0.0,0.0,14.285714285714285,14.285714285714285,0.0,0.8076923076923077,0.0,0.0,0.11538461538461539,0.0,0.11538461538461539,0.5769230769230769,0.0,[]
67,,Thu Sep 08 10:36:42 EDT 2022,MVCSocialDistanceUtil.java,1662647802992,11036,0,(I)14(R)3(F)1(I)1(R)1(F)1(I)4,76.0,0.0,0.0,8.0,16.0,0.0,2.272727272727273,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365,1.7272727272727273,0.0,[]
68,,Thu Sep 08 10:36:54 EDT 2022,MVCSocialDistanceUtil.java,1662647814177,13917,0,(I)22(F)2,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,1.8461538461538463,0.0,0.0,0.15384615384615385,0.0,0.0,1.6923076923076923,0.0,[]
69,,Thu Sep 08 10:36:53 EDT 2022,MVCSocialDistanceUtil.java,1662647813746,52300,0,(I)15(F)2(I)1(R)1(I)6,88.0,0.0,0.0,8.0,4.0,0.0,0.4807692307692308,0.0,0.0,0.038461538461538464,0.0,0.019230769230769232,0.4230769230769231,0.0,[]
70,,Thu Sep 08 10:37:47 EDT 2022,MVCSocialDistanceUtil.java,1662647867609,19115,0,(R)3(I)1(R)1(F)2(I)1(R)1(I)15,70.83333333333334,0.0,0.0,8.333333333333332,20.833333333333336,0.0,1.263157894736842,0.0,0.0,0.10526315789473684,0.0,0.2631578947368421,0.8947368421052632,0.0,[]
71,,Thu Sep 08 10:38:08 EDT 2022,MVCSocialDistanceUtil.java,1662647888247,18183,0,(F)2(I)23,92.0,0.0,0.0,8.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.1111111111111111,0.0,0.0,1.2777777777777777,0.0,[]
72,,Thu Sep 08 10:38:29 EDT 2022,BasicMain.java,1662647909719,32093,0,(F)2(I)2(F)2(I)8(F)2(I)6,72.72727272727273,0.0,0.0,27.27272727272727,0.0,0.0,0.6875,0.0,0.0,0.1875,0.0,0.0,0.5,0.0,[]
73,,Thu Sep 08 10:39:01 EDT 2022,BasicMain.java,1662647941994,18741,0,(I)12(R)3(F)2(I)3(R)4,62.5,0.0,0.0,8.333333333333332,29.166666666666668,0.0,1.3333333333333333,0.0,0.0,0.1111111111111111,0.0,0.3888888888888889,0.8333333333333334,0.0,[]
74,,Thu Sep 08 10:39:21 EDT 2022,BasicMain.java,1662647961002,8970,8970,(R)12(F)2(I)11,44.0,0.0,0.0,8.0,48.0,0.0,3.125,0.0,0.0,0.25,0.0,1.5,1.375,0.0,[]
75,,Thu Sep 08 10:39:30 EDT 2022,BasicMain.java,1662647970069,7756,7756,(I)8(F)2(I)15,92.0,0.0,0.0,8.0,0.0,0.0,3.5714285714285716,0.0,0.0,0.2857142857142857,0.0,0.0,3.2857142857142856,0.0,[]
76,,Thu Sep 08 10:39:04 EDT 2022,BasicMain.java,1662647944687,41861,0,(R)1(I)1(R)1(I)7(R)3(I)11,79.16666666666666,0.0,0.0,0.0,20.833333333333336,0.0,0.5853658536585366,0.0,0.0,0.0,0.0,0.12195121951219512,0.4634146341463415,0.0,[]
77,,Thu Sep 08 10:39:46 EDT 2022,AbstractModel.java,1662647986704,15173,0,(I)13(R)1(I)2(R)4(F)1(R)1(F)1(I)2,68.0,0.0,0.0,8.0,24.0,0.0,1.6666666666666667,0.0,0.0,0.13333333333333333,0.0,0.4,1.1333333333333333,0.0,[]
78,,Thu Sep 08 10:40:02 EDT 2022,BasicMain.java,1662648002051,32553,0,(I)16(F)2(I)1(F)1(I)1(F)1(I)1,82.6086956521739,0.0,0.0,17.391304347826086,0.0,0.0,0.71875,0.0,0.0,0.125,0.0,0.0,0.59375,0.0,[]
79,,Thu Sep 08 10:40:35 EDT 2022,BasicMain.java,1662648035727,7563,7563,(I)7(R)7(I)11,72.0,0.0,0.0,0.0,28.000000000000004,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,1.0,2.5714285714285716,0.0,[]
80,,Thu Sep 08 10:40:43 EDT 2022,BasicMain.java,1662648043433,37760,0,(I)13(D)1(F)2,81.25,6.25,0.0,12.5,0.0,0.0,0.43243243243243246,0.0,0.02702702702702703,0.05405405405405406,0.0,0.0,0.35135135135135137,0.0,[]
81,,Thu Sep 08 10:41:22 EDT 2022,SocialDistanceView.java,1662648082792,-33642,-33642,(F)6(I)4(F)2(I)2,42.857142857142854,0.0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
82,,Thu Sep 08 10:45:06 EDT 2022,BasicMain.java,1662648306683,37466,0,(I)14(D)2(I)1(D)4(I)1(D)1,69.56521739130434,30.434782608695656,0.0,0.0,0.0,0.0,0.6216216216216216,0.0,0.1891891891891892,0.0,0.0,0.0,0.43243243243243246,0.0,[]
83,,Thu Sep 08 10:45:45 EDT 2022,SocialDistanceView.java,1662648345131,45737,0,(I)8(R)3,72.72727272727273,0.0,0.0,0.0,27.27272727272727,0.0,0.24444444444444444,0.0,0.0,0.0,0.0,0.06666666666666667,0.17777777777777778,0.0,[]
84,,Thu Sep 08 10:46:30 EDT 2022,BasicMain.java,1662648390868,6291,6291,(R)9(I)2(R)2(I)2(R)8(I)2,24.0,0.0,0.0,0.0,76.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,3.1666666666666665,1.0,0.0,[]
85,,Thu Sep 08 10:46:37 EDT 2022,ViewFactory.java,1662648397990,2132,2132,(R)3(I)1(D)1(F)8,7.6923076923076925,7.6923076923076925,0.0,61.53846153846154,23.076923076923077,0.0,6.5,0.0,0.5,4.0,0.0,1.5,0.5,0.0,[]
86,,Thu Sep 08 10:54:21 EDT 2022,SocialDistanceView.java,1662648861943,362953,0,(I)2(F)4(I)4(F)2(I)6,66.66666666666666,0.0,0.0,33.33333333333333,0.0,0.0,0.049723756906077346,0.0,0.0,0.016574585635359115,0.0,0.0,0.03314917127071823,0.0,[]
87,,Thu Sep 08 11:00:25 EDT 2022,SocialDistanceView.java,1662649225027,108781,0,(I)8(F)2(I)5(R)1,81.25,0.0,0.0,12.5,6.25,0.0,0.14814814814814814,0.0,0.0,0.018518518518518517,0.0,0.009259259259259259,0.12037037037037036,0.0,[]
88,,Thu Sep 08 11:02:14 EDT 2022,SocialDistanceView.java,1662649334271,34646,0,(R)3(I)4(R)1(I)3(D)1,58.333333333333336,8.333333333333332,0.0,0.0,33.33333333333333,0.0,0.35294117647058826,0.0,0.029411764705882353,0.0,0.0,0.11764705882352941,0.20588235294117646,0.0,[]
89,,Thu Sep 08 11:02:48 EDT 2022,AbstractModel.java,1662649368925,53117,0,(I)17(R)1,94.44444444444444,0.0,0.0,0.0,5.555555555555555,0.0,0.33962264150943394,0.0,0.0,0.0,0.0,0.018867924528301886,0.32075471698113206,0.0,[]
90,,Thu Sep 08 11:03:42 EDT 2022,BasicMain.java,1662649422220,22333,0,(R)8(I)3(R)9(I)2,22.727272727272727,0.0,0.0,0.0,77.27272727272727,0.0,1.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727,0.0,[]
91,,Thu Sep 08 11:04:04 EDT 2022,AbstractModel.java,1662649444561,23321,0,(R)2(I)1(F)2(D)2(I)3(F)2,33.33333333333333,16.666666666666664,0.0,33.33333333333333,16.666666666666664,0.0,0.5217391304347826,0.0,0.08695652173913043,0.17391304347826086,0.0,0.08695652173913043,0.17391304347826086,0.0,[]
92,,Thu Sep 08 11:04:28 EDT 2022,BasicMain.java,1662649468359,27080,0,(I)10(R)3(I)11,87.5,0.0,0.0,0.0,12.5,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,[]
93,,Thu Sep 08 11:04:55 EDT 2022,BasicMain.java,1662649495872,149205,0,(I)6(D)1(F)1,75.0,12.5,0.0,12.5,0.0,0.0,0.053691275167785234,0.0,0.006711409395973154,0.006711409395973154,0.0,0.0,0.040268456375838924,0.0,[]
94,,Thu Sep 08 11:11:41 EDT 2022,AbstractModel.java,1662649901251,56622,0,(F)1(I)10(F)10(I)2,52.17391304347826,0.0,0.0,47.82608695652174,0.0,0.0,0.4107142857142857,0.0,0.0,0.19642857142857142,0.0,0.0,0.21428571428571427,0.0,[]
95,,Thu Sep 08 11:12:38 EDT 2022,AbstractModel.java,1662649958570,68494,0,(I)3(D)3(F)2(D)3,27.27272727272727,54.54545454545454,0.0,18.181818181818183,0.0,0.0,0.16176470588235295,0.0,0.08823529411764706,0.029411764705882353,0.0,0.0,0.04411764705882353,0.0,[]
96,,Thu Sep 08 11:13:47 EDT 2022,AbstractModel.java,1662650027066,242210,0,(D)3(F)2(I)5(D)2,41.66666666666667,41.66666666666667,0.0,16.666666666666664,0.0,0.0,0.049586776859504134,0.0,0.02066115702479339,0.008264462809917356,0.0,0.0,0.02066115702479339,0.0,[]
97,,Thu Sep 08 11:17:49 EDT 2022,AbstractModel.java,1662650269284,70033,0,(D)8,0.0,100.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,[]
98,,Thu Sep 08 11:19:01 EDT 2022,AbstractModel.java,1662650341932,-391669,-391669,(D)1(F)4(D)8,0.0,69.23076923076923,0.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
