Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
11,,Sat Sep 10 15:08:14 EDT 2022,ClassRegistry.java,1662836894254,86874,0,(I)1(F)2(I)10(R)3(I)2(R)1,68.42105263157895,0.0,0.0,10.526315789473683,21.052631578947366,0.0,0.22093023255813954,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.1511627906976744,0.0,[]
12,,Sat Sep 10 15:09:41 EDT 2022,ClassRegistry.java,1662836981278,12052,0,(R)5(I)20,80.0,0.0,0.0,0.0,20.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.4166666666666667,1.6666666666666667,0.0,[]
13,,Sat Sep 10 15:09:55 EDT 2022,ClassRegistry.java,1662836995166,15703,0,(I)5(R)1(I)9(F)2(I)5(R)2,79.16666666666666,0.0,0.0,8.333333333333332,12.5,0.0,1.6,0.0,0.0,0.13333333333333333,0.0,0.2,1.2666666666666666,0.0,[]
14,,Sat Sep 10 15:10:10 EDT 2022,ClassRegistry.java,1662837010958,10593,0,(I)3(R)1(I)2(R)6(I)11,69.56521739130434,0.0,0.0,0.0,30.434782608695656,0.0,2.3,0.0,0.0,0.0,0.0,0.7,1.6,0.0,[]
15,,Sat Sep 10 15:10:21 EDT 2022,SocialDistanceClassifierFactory.java,1662837021680,22807,0,(I)4(F)2(I)10,87.5,0.0,0.0,12.5,0.0,0.0,0.7272727272727273,0.0,0.0,0.09090909090909091,0.0,0.0,0.6363636363636364,0.0,[]
16,,Sat Sep 10 15:10:44 EDT 2022,SocialDistanceClassifierFactory.java,1662837044588,201909,0,(I)2(F)6(I)9,64.70588235294117,0.0,0.0,35.294117647058826,0.0,0.0,0.0845771144278607,0.0,0.0,0.029850746268656716,0.0,0.0,0.05472636815920398,0.0,[]
17,,Sat Sep 10 15:14:07 EDT 2022,SocialDistanceClassifierFactory.java,1662837247579,54511,0,(I)9(R)2(I)1(F)4(I)1(R)1(I)6,70.83333333333334,0.0,0.0,16.666666666666664,12.5,0.0,0.4444444444444444,0.0,0.0,0.07407407407407407,0.0,0.05555555555555555,0.3148148148148148,0.0,[]
18,,Sat Sep 10 15:15:02 EDT 2022,SocialDistanceClassifierFactory.java,1662837302360,9019,9019,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,[]
19,,Sat Sep 10 15:15:11 EDT 2022,SocialDistanceClassifierFactory.java,1662837311526,20221,0,(I)9(F)2(I)12,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,1.15,0.0,0.0,0.1,0.0,0.0,1.05,0.0,[]
20,,Sat Sep 10 15:15:31 EDT 2022,SocialDistanceClassifierFactory.java,1662837331839,5508,5508,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,[]
21,,Sat Sep 10 15:15:37 EDT 2022,SocialDistanceClassifierFactory.java,1662837337495,28359,0,(I)7(F)1(I)1(F)1(I)13,91.30434782608695,0.0,0.0,8.695652173913043,0.0,0.0,0.8214285714285714,0.0,0.0,0.07142857142857142,0.0,0.0,0.75,0.0,[]
22,,Sat Sep 10 15:16:07 EDT 2022,SocialDistanceClassifierFactory.java,1662837367022,10707,0,(I)19(F)2(I)3,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,2.4,0.0,0.0,0.2,0.0,0.0,2.2,0.0,[]
23,,Sat Sep 10 15:16:18 EDT 2022,SocialDistanceClassifierFactory.java,1662837378101,6013,6013,(I)2(R)5(I)1(R)1(I)15(R)1,72.0,0.0,0.0,0.0,28.000000000000004,0.0,4.166666666666667,0.0,0.0,0.0,0.0,1.1666666666666667,3.0,0.0,[]
24,,Sat Sep 10 15:16:25 EDT 2022,SocialDistanceClassifierFactory.java,1662837385328,27883,0,(F)1(I)2(R)1(I)1(R)1(I)1(R)1(F)1(I)9(R)2(I)5,72.0,0.0,0.0,8.0,20.0,0.0,0.9259259259259259,0.0,0.0,0.07407407407407407,0.0,0.18518518518518517,0.6666666666666666,0.0,[]
25,,Sat Sep 10 15:16:53 EDT 2022,SocialDistanceClassifierFactory.java,1662837413366,32734,0,(I)10(R)1(I)6(R)3(F)2(I)3,76.0,0.0,0.0,8.0,16.0,0.0,0.78125,0.0,0.0,0.0625,0.0,0.125,0.59375,0.0,[]
26,,Sat Sep 10 15:17:26 EDT 2022,SocialDistanceClassifierFactory.java,1662837446196,13767,0,(I)9(R)1(I)2(R)1(I)1(R)1(I)8,86.95652173913044,0.0,0.0,0.0,13.043478260869565,0.0,1.7692307692307692,0.0,0.0,0.0,0.0,0.23076923076923078,1.5384615384615385,0.0,[]
27,,Sat Sep 10 15:17:40 EDT 2022,SocialDistanceClassifierFactory.java,1662837460097,6491,6491,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
28,,Sat Sep 10 15:17:46 EDT 2022,SocialDistanceClassifierFactory.java,1662837466758,4148,4148,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
29,,Sat Sep 10 15:17:51 EDT 2022,SocialDistanceClassifierFactory.java,1662837471434,-1,-1,(R)5(I)7(R)2(I)5(F)2(I)2(R)1,58.333333333333336,0.0,0.0,8.333333333333332,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Sat Sep 10 15:17:52 EDT 2022,SocialDistanceClassifierFactory.java,1662837472442,16098,0,(I)1(R)1(I)15(R)3(I)5,84.0,0.0,0.0,0.0,16.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.25,1.3125,0.0,[]
31,,Sat Sep 10 15:18:08 EDT 2022,SocialDistanceClassifierFactory.java,1662837488827,8086,8086,(I)1(R)2(I)22,92.0,0.0,0.0,0.0,8.0,0.0,3.125,0.0,0.0,0.0,0.0,0.25,2.875,0.0,[]
32,,Sat Sep 10 15:18:17 EDT 2022,SocialDistanceClassifierFactory.java,1662837497073,7517,7517,(I)4(R)4(I)8(R)2(I)7,76.0,0.0,0.0,0.0,24.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.8571428571428571,2.7142857142857144,0.0,[]
33,,Sat Sep 10 15:18:24 EDT 2022,SocialDistanceClassifierFactory.java,1662837504677,3525693,0,(I)5(F)4(I)1(F)11,28.57142857142857,0.0,0.0,71.42857142857143,0.0,0.0,0.005957446808510639,0.0,0.0,0.00425531914893617,0.0,0.0,0.001702127659574468,0.0,[]
34,,Sat Sep 10 16:17:14 EDT 2022,BasicSocialDistanceUtility.java,1662841034931,331852,0,(F)9(I)2(F)2(I)9,50.0,0.0,0.0,50.0,0.0,0.0,0.06646525679758308,0.0,0.0,0.03323262839879154,0.0,0.0,0.03323262839879154,0.0,[]
35,,Sat Sep 10 16:22:46 EDT 2022,BasicSocialDistanceUtility.java,1662841366924,46129,0,(I)2(F)2(I)21,92.0,0.0,0.0,8.0,0.0,0.0,0.5434782608695652,0.0,0.0,0.043478260869565216,0.0,0.0,0.5,0.0,[]
36,,Sat Sep 10 16:23:33 EDT 2022,BasicSocialDistanceUtility.java,1662841413145,13222,0,(I)8(F)2(I)15,92.0,0.0,0.0,8.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.15384615384615385,0.0,0.0,1.7692307692307692,0.0,[]
37,,Sat Sep 10 16:23:46 EDT 2022,BasicSocialDistanceUtility.java,1662841426367,4991,4991,(I)5(F)2(I)18,92.0,0.0,0.0,8.0,0.0,0.0,6.25,0.0,0.0,0.5,0.0,0.0,5.75,0.0,[]
38,,Sat Sep 10 16:23:51 EDT 2022,BasicSocialDistanceUtility.java,1662841431547,4505,4505,(I)8(F)2(I)15,92.0,0.0,0.0,8.0,0.0,0.0,6.25,0.0,0.0,0.5,0.0,0.0,5.75,0.0,[]
39,,Sat Sep 10 16:23:56 EDT 2022,BasicSocialDistanceUtility.java,1662841436052,1827,1827,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
40,,Sat Sep 10 16:23:58 EDT 2022,BasicSocialDistanceUtility.java,1662841438068,4734,4734,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,[]
41,,Sat Sep 10 16:24:02 EDT 2022,BasicSocialDistanceUtility.java,1662841442802,1848,1848,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,[]
42,,Sat Sep 10 16:24:04 EDT 2022,BasicSocialDistanceUtility.java,1662841444886,170141,0,(I)6(F)4(I)7(F)6(I)1,58.333333333333336,0.0,0.0,41.66666666666667,0.0,0.0,0.1411764705882353,0.0,0.0,0.058823529411764705,0.0,0.0,0.08235294117647059,0.0,[]
43,,Sat Sep 10 16:26:55 EDT 2022,BasicSocialDistanceUtility.java,1662841615739,38116,0,(I)3(F)2(I)19,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,0.5789473684210527,0.0,[]
44,,Sat Sep 10 16:27:33 EDT 2022,BasicSocialDistanceUtility.java,1662841653944,10422,0,(I)5(R)1(I)3(F)2(I)13,87.5,0.0,0.0,8.333333333333332,4.166666666666666,0.0,2.4,0.0,0.0,0.2,0.0,0.1,2.1,0.0,[]
45,,Sat Sep 10 16:27:44 EDT 2022,BasicSocialDistanceUtility.java,1662841664499,4411,4411,(I)3(R)2(I)19,91.66666666666666,0.0,0.0,0.0,8.333333333333332,0.0,6.0,0.0,0.0,0.0,0.0,0.5,5.5,0.0,[]
46,,Sat Sep 10 16:27:49 EDT 2022,BasicSocialDistanceUtility.java,1662841669468,96434,0,(I)2(F)4(I)19,84.0,0.0,0.0,16.0,0.0,0.0,0.2604166666666667,0.0,0.0,0.041666666666666664,0.0,0.0,0.21875,0.0,[]
47,,Sat Sep 10 16:29:26 EDT 2022,BasicSocialDistanceUtility.java,1662841766233,11097,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,[]
48,,Sat Sep 10 16:29:37 EDT 2022,BasicSocialDistanceUtility.java,1662841777461,86873,0,(I)17(F)2(I)1(F)5,72.0,0.0,0.0,28.000000000000004,0.0,0.0,0.29069767441860467,0.0,0.0,0.08139534883720931,0.0,0.0,0.20930232558139536,0.0,[]
49,,Sat Sep 10 16:31:32 EDT 2022,BasicSocialDistanceUtility.java,1662841892458,75575,0,(F)5(I)19,79.16666666666666,0.0,0.0,20.833333333333336,0.0,0.0,0.32,0.0,0.0,0.06666666666666667,0.0,0.0,0.25333333333333335,0.0,[]
50,,Sat Sep 10 16:32:48 EDT 2022,BasicSocialDistanceUtility.java,1662841968284,13495,0,(I)5(F)2(I)17,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,1.8461538461538463,0.0,0.0,0.15384615384615385,0.0,0.0,1.6923076923076923,0.0,[]
51,,Sat Sep 10 16:33:01 EDT 2022,BasicSocialDistanceUtility.java,1662841981946,11013,0,(I)4(R)1(I)16(F)2,86.95652173913044,0.0,0.0,8.695652173913043,4.3478260869565215,0.0,2.090909090909091,0.0,0.0,0.18181818181818182,0.0,0.09090909090909091,1.8181818181818181,0.0,[]
52,,Sat Sep 10 16:33:14 EDT 2022,BasicSocialDistanceUtility.java,1662841994629,24044,0,(F)2(I)2(F)2(I)19,84.0,0.0,0.0,16.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.16666666666666666,0.0,0.0,0.875,0.0,[]
53,,Sat Sep 10 16:33:38 EDT 2022,BasicSocialDistanceUtility.java,1662842018775,14039,0,(I)17(F)2(I)5,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,1.7142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,1.5714285714285714,0.0,[]
54,,Sat Sep 10 16:33:52 EDT 2022,BasicSocialDistanceUtility.java,1662842032966,5546,5546,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,[]
55,,Sat Sep 10 16:33:58 EDT 2022,BasicSocialDistanceUtility.java,1662842038769,16191,0,(I)20(F)2(I)3,92.0,0.0,0.0,8.0,0.0,0.0,1.5625,0.0,0.0,0.125,0.0,0.0,1.4375,0.0,[]
56,,Sat Sep 10 16:34:15 EDT 2022,BasicSocialDistanceUtility.java,1662842055168,25118,0,(I)6(R)1(I)6(F)2(I)8(R)1(I)1,84.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,0.0,0.08,0.0,0.08,0.84,0.0,[]
57,,Sat Sep 10 16:34:40 EDT 2022,BasicSocialDistanceUtility.java,1662842080406,13057,0,(I)15(F)2(I)4(R)1(I)1(R)2,80.0,0.0,0.0,8.0,12.0,0.0,1.9230769230769231,0.0,0.0,0.15384615384615385,0.0,0.23076923076923078,1.5384615384615385,0.0,[]
58,,Sat Sep 10 16:34:53 EDT 2022,BasicSocialDistanceUtility.java,1662842093676,52927,0,(I)10(F)4(I)3(R)1(I)2(R)4,62.5,0.0,0.0,16.666666666666664,20.833333333333336,0.0,0.46153846153846156,0.0,0.0,0.07692307692307693,0.0,0.09615384615384616,0.28846153846153844,0.0,[]
59,,Sat Sep 10 16:35:46 EDT 2022,BasicSocialDistanceUtility.java,1662842146863,9941,9941,(I)22(R)1(I)2,96.0,0.0,0.0,0.0,4.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,0.1111111111111111,2.6666666666666665,0.0,[]
60,,Sat Sep 10 16:36:00 EDT 2022,BasicSocialDistanceUtility.java,1662842160441,56065,0,(I)3(F)2(I)2(R)3(I)2(R)1(I)12,76.0,0.0,0.0,8.0,16.0,0.0,0.44642857142857145,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.3392857142857143,0.0,[]
61,,Sat Sep 10 16:36:57 EDT 2022,BasicSocialDistanceUtility.java,1662842217178,70620,0,(I)3(R)4(I)1(F)4(I)3(R)2(I)2(F)2(I)2,47.82608695652174,0.0,0.0,26.08695652173913,26.08695652173913,0.0,0.32857142857142857,0.0,0.0,0.08571428571428572,0.0,0.08571428571428572,0.15714285714285714,0.0,[]
62,,Sat Sep 10 16:38:08 EDT 2022,BasicSocialDistanceUtility.java,1662842288039,5329,5329,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,0.0,[]
63,,Sat Sep 10 16:38:13 EDT 2022,BasicSocialDistanceUtility.java,1662842293926,5181,5181,(I)12(R)13,48.0,0.0,0.0,0.0,52.0,0.0,5.0,0.0,0.0,0.0,0.0,2.6,2.4,0.0,[]
64,,Sat Sep 10 16:38:21 EDT 2022,WekaSocialDistanceUtility.java,1662842301626,61949,0,(I)2(F)2(I)2(F)2(I)13,80.95238095238095,0.0,0.0,19.047619047619047,0.0,0.0,0.3442622950819672,0.0,0.0,0.06557377049180328,0.0,0.0,0.2786885245901639,0.0,[]
65,,Sat Sep 10 16:39:23 EDT 2022,BasicSocialDistanceUtility.java,1662842363691,6785,6785,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,4.166666666666667,0.0,[]
66,,Sat Sep 10 16:39:31 EDT 2022,WekaSocialDistanceUtility.java,1662842371144,20250,0,(I)9(R)10(I)2,52.38095238095239,0.0,0.0,0.0,47.61904761904761,0.0,1.05,0.0,0.0,0.0,0.0,0.5,0.55,0.0,[]
67,,Sat Sep 10 16:39:52 EDT 2022,WekaSocialDistanceUtility.java,1662842392055,55314,0,(I)2(R)1(I)7(F)2(I)10,86.36363636363636,0.0,0.0,9.090909090909092,4.545454545454546,0.0,0.4,0.0,0.0,0.03636363636363636,0.0,0.01818181818181818,0.34545454545454546,0.0,[]
68,,Sat Sep 10 16:40:48 EDT 2022,WekaSocialDistanceUtility.java,1662842448236,9437,9437,(I)1(R)4(I)12(R)8,52.0,0.0,0.0,0.0,48.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.3333333333333333,1.4444444444444444,0.0,[]
69,,Sat Sep 10 16:40:57 EDT 2022,WekaSocialDistanceUtility.java,1662842457891,7537,7537,(R)2(I)1(R)1(I)4(R)1(I)1(R)1(I)14,80.0,0.0,0.0,0.0,20.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,0.7142857142857143,2.857142857142857,0.0,[]
70,,Sat Sep 10 16:41:05 EDT 2022,WekaSocialDistanceUtility.java,1662842465630,10583,0,(I)20(R)4,83.33333333333334,0.0,0.0,0.0,16.666666666666664,0.0,2.4,0.0,0.0,0.0,0.0,0.4,2.0,0.0,[]
71,,Sat Sep 10 16:41:21 EDT 2022,WekaSocialDistanceUtility.java,1662842481406,10962,0,(I)1(R)2(I)4(R)6(I)4(R)3(I)5,56.00000000000001,0.0,0.0,0.0,44.0,0.0,2.5,0.0,0.0,0.0,0.0,1.1,1.4,0.0,[]
72,,Sat Sep 10 16:41:33 EDT 2022,WekaSocialDistanceUtility.java,1662842493101,25771,0,(I)7(R)11(I)1(F)3,36.36363636363637,0.0,0.0,13.636363636363635,50.0,0.0,0.88,0.0,0.0,0.12,0.0,0.44,0.32,0.0,[]
73,,Sat Sep 10 16:42:09 EDT 2022,WekaSocialDistanceUtility.java,1662842529542,11432,0,(F)1(R)1(I)2(F)2(I)7(R)2(I)3(R)1(I)1(F)2(I)3,64.0,0.0,0.0,20.0,16.0,0.0,2.272727272727273,0.0,0.0,0.45454545454545453,0.0,0.36363636363636365,1.4545454545454546,0.0,[]
74,,Sat Sep 10 16:42:21 EDT 2022,WekaSocialDistanceUtility.java,1662842541060,12180,0,(I)3(R)6(I)13(F)2(I)1,68.0,0.0,0.0,8.0,24.0,0.0,2.0833333333333335,0.0,0.0,0.16666666666666666,0.0,0.5,1.4166666666666667,0.0,[]
75,,Sat Sep 10 16:42:33 EDT 2022,BasicSocialDistanceUtility.java,1662842553619,251615,0,(I)4(F)4(I)2(R)1(I)2(R)1(I)1(R)1(I)3(F)4(I)1,54.166666666666664,0.0,0.0,33.33333333333333,12.5,0.0,0.09561752988047809,0.0,0.0,0.03187250996015936,0.0,0.01195219123505976,0.05179282868525897,0.0,[]
76,,Sat Sep 10 16:46:45 EDT 2022,BasicSocialDistanceUtility.java,1662842805102,528468,0,(I)1(F)2(I)6(F)6(I)4(F)2(I)1,54.54545454545454,0.0,0.0,45.45454545454545,0.0,0.0,0.041666666666666664,0.0,0.0,0.01893939393939394,0.0,0.0,0.022727272727272728,0.0,[]
77,,Sat Sep 10 16:55:33 EDT 2022,BasicSocialDistanceUtility.java,1662843333570,60571,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,[]
78,,Sat Sep 10 16:56:34 EDT 2022,BasicSocialDistanceUtility.java,1662843394142,13158,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,[]
79,,Sat Sep 10 16:56:47 EDT 2022,BasicSocialDistanceUtility.java,1662843407300,11642,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,2.272727272727273,0.0,[]
80,,Sat Sep 10 16:56:59 EDT 2022,BasicSocialDistanceUtility.java,1662843419574,-13345,-13345,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
81,,Sat Sep 10 16:56:54 EDT 2022,BasicSocialDistanceUtility.java,1662843414115,21335,0,(I)2(R)7(I)6(R)3(I)7,60.0,0.0,0.0,0.0,40.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.47619047619047616,0.7142857142857143,0.0,[]
82,,Sat Sep 10 16:57:15 EDT 2022,BasicSocialDistanceUtility.java,1662843435450,2774,2774,(I)3(R)7(I)11,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,10.5,0.0,0.0,0.0,0.0,3.5,7.0,0.0,[]
83,,Sat Sep 10 16:57:18 EDT 2022,BasicSocialDistanceUtility.java,1662843438559,10274,0,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,2.3,0.0,[]
84,,Sat Sep 10 16:57:29 EDT 2022,BasicSocialDistanceUtility.java,1662843449749,3424,3424,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
85,,Sat Sep 10 16:57:33 EDT 2022,BasicSocialDistanceUtility.java,1662843453173,9118,9118,(I)10(R)7(I)3(R)5,52.0,0.0,0.0,0.0,48.0,0.0,2.7777777777777777,0.0,0.0,0.0,0.0,1.3333333333333333,1.4444444444444444,0.0,[]
86,,Sat Sep 10 16:57:42 EDT 2022,BasicSocialDistanceUtility.java,1662843462291,10026,0,(R)8(I)17,68.0,0.0,0.0,0.0,32.0,0.0,2.5,0.0,0.0,0.0,0.0,0.8,1.7,0.0,[]
87,,Sat Sep 10 16:57:52 EDT 2022,BasicSocialDistanceUtility.java,1662843472317,2523,2523,(I)9(R)6(I)10,76.0,0.0,0.0,0.0,24.0,0.0,12.5,0.0,0.0,0.0,0.0,3.0,9.5,0.0,[]
88,,Sat Sep 10 16:57:54 EDT 2022,BasicSocialDistanceUtility.java,1662843474945,4020,4020,(I)6(R)14(I)5,44.0,0.0,0.0,0.0,56.00000000000001,0.0,6.25,0.0,0.0,0.0,0.0,3.5,2.75,0.0,[]
89,,Sat Sep 10 16:57:58 EDT 2022,BasicSocialDistanceUtility.java,1662843478965,4995,4995,(I)14(R)1(I)1(R)1(I)8,92.0,0.0,0.0,0.0,8.0,0.0,6.25,0.0,0.0,0.0,0.0,0.5,5.75,0.0,[]
90,,Sat Sep 10 16:58:03 EDT 2022,BasicSocialDistanceUtility.java,1662843483960,10912,0,(I)24,100.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,[]
91,,Sat Sep 10 16:58:14 EDT 2022,BasicSocialDistanceUtility.java,1662843494764,21529,0,(I)22,100.0,0.0,0.0,0.0,0.0,0.0,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,1.0476190476190477,0.0,[]
92,,Sat Sep 10 16:58:36 EDT 2022,BasicSocialDistanceUtility.java,1662843516293,3194,3194,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,[]
93,,Sat Sep 10 16:58:39 EDT 2022,BasicSocialDistanceUtility.java,1662843519682,121336,0,(I)18(F)2(I)1,90.47619047619048,0.0,0.0,9.523809523809524,0.0,0.0,0.17355371900826447,0.0,0.0,0.01652892561983471,0.0,0.0,0.15702479338842976,0.0,[]
94,,Sat Sep 10 17:00:41 EDT 2022,BasicSocialDistanceUtility.java,1662843641019,13796,0,(I)1(R)2(I)6(R)1(I)14,87.5,0.0,0.0,0.0,12.5,0.0,1.8461538461538463,0.0,0.0,0.0,0.0,0.23076923076923078,1.6153846153846154,0.0,[]
95,,Sat Sep 10 17:00:54 EDT 2022,BasicSocialDistanceUtility.java,1662843654815,1796,1796,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,[]
96,,Sat Sep 10 17:00:56 EDT 2022,BasicSocialDistanceUtility.java,1662843656920,2475,2475,(I)23,100.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,11.5,0.0,[]
97,,Sat Sep 10 17:00:59 EDT 2022,BasicSocialDistanceUtility.java,1662843659395,75456,0,(I)25,100.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,[]
98,,Sat Sep 10 17:02:15 EDT 2022,BasicSocialDistanceUtility.java,1662843735404,11867,0,(I)3(R)3(I)19,88.0,0.0,0.0,0.0,12.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.2727272727272727,2.0,0.0,[]
