Id,Prediction,Date,File,StartTime,ElapsedTime,BusyTime,Commands,editOrInsertPercentage,debugPercentage,navigationPercentage,focusPercentage,removePercentage,editPercentage,COMMAND_RATE,NAVIGATION_RATE,DEBUG_RATE,FOCUS_RATE,EDIT_RATE,REMOVE_RATE,INSERT_RATE,webLinkTimes,Web Page Visits
19,,Thu Sep 08 12:29:19 EDT 2022,ModelFactory.java,1662654559705,16451,0,(I)9(R)11(I)1,47.61904761904761,0.0,0.0,0.0,52.38095238095239,0.0,1.3125,0.0,0.0,0.0,0.0,0.6875,0.625,0.0,[]
20,,Thu Sep 08 12:29:36 EDT 2022,MVCSocialDistanceUtil.java,1662654576473,11492,0,(I)12(R)5(I)5,77.27272727272727,0.0,0.0,0.0,22.727272727272727,0.0,2.0,0.0,0.0,0.0,0.0,0.45454545454545453,1.5454545454545454,0.0,[]
21,,Thu Sep 08 12:29:48 EDT 2022,MVCSocialDistanceUtil.java,1662654588079,9569,9569,(I)5(R)1(I)3(R)5(I)7,71.42857142857143,0.0,0.0,0.0,28.57142857142857,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.0,[]
22,,Thu Sep 08 12:29:57 EDT 2022,SocialDistanceController.java,1662654597795,9860,9860,(I)4(R)1(I)1(R)1(I)2(R)1(I)1(R)2(I)2,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,1.1111111111111112,0.0,[]
23,,Thu Sep 08 12:30:09 EDT 2022,ViewFactory.java,1662654609402,11270,0,(I)1(R)5(I)10(R)1(I)2,68.42105263157895,0.0,0.0,0.0,31.57894736842105,0.0,1.7272727272727273,0.0,0.0,0.0,0.0,0.5454545454545454,1.1818181818181819,0.0,[]
24,,Thu Sep 08 12:30:20 EDT 2022,RunF22A02Tests.java,1662654620902,12128,0,(I)3(R)4(I)9(R)1(I)4,76.19047619047619,0.0,0.0,0.0,23.809523809523807,0.0,1.75,0.0,0.0,0.0,0.0,0.4166666666666667,1.3333333333333333,0.0,[]
25,,Thu Sep 08 12:30:33 EDT 2022,RunF22A02Tests.java,1662654633822,9257,9257,(R)4(I)11(R)1(I)2(D)1(F)1,65.0,5.0,0.0,5.0,25.0,0.0,2.2222222222222223,0.0,0.1111111111111111,0.1111111111111111,0.0,0.5555555555555556,1.4444444444444444,0.0,[]
26,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
27,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
28,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
29,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
30,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
31,,Thu Sep 08 12:31:05 EDT 2022,SocialDistanceUtilityTesterMain.java,1662654665063,266490,0,(F)4(D)2(F)1(I)1(F)2(I)1(F)1,16.666666666666664,16.666666666666664,0.0,66.66666666666666,0.0,0.0,0.045112781954887216,0.0,0.007518796992481203,0.03007518796992481,0.0,0.0,0.007518796992481203,0.0,[]
32,,Thu Sep 08 12:36:11 EDT 2022,SocialDistanceUtilityTesterMain.java,1662654971626,129257,0,(F)5(I)12(F)2(I)1(F)1,61.904761904761905,0.0,0.0,38.095238095238095,0.0,0.0,0.16279069767441862,0.0,0.0,0.06201550387596899,0.0,0.0,0.10077519379844961,0.0,[]
33,,Thu Sep 08 12:38:32 EDT 2022,SocialDistanceController.java,1662655112703,509093,0,(F)1(I)1(F)8(N)2(F)4(I)2,16.666666666666664,0.0,11.11111111111111,72.22222222222221,0.0,0.0,0.03536345776031434,0.003929273084479371,0.0,0.025540275049115914,0.0,0.0,0.005893909626719057,0.0,[]
34,,Thu Sep 08 12:47:01 EDT 2022,SocialDistanceController.java,1662655621524,38527,0,(I)19(F)2(I)3,91.66666666666666,0.0,0.0,8.333333333333332,0.0,0.0,0.631578947368421,0.0,0.0,0.05263157894736842,0.0,0.0,0.5789473684210527,0.0,[]
35,,Thu Sep 08 12:47:40 EDT 2022,RunF22A02Tests.java,1662655660869,25784,0,(I)8(D)1(F)1,80.0,10.0,0.0,10.0,0.0,0.0,0.4,0.0,0.04,0.04,0.0,0.0,0.32,0.0,[]
36,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
37,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
38,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
39,,Thu Sep 08 12:48:08 EDT 2022,RunF22A02Tests.java,1662655688988,7874056,0,(F)1,0.0,0.0,0.0,100.0,0.0,0.0,1.27000254000508E-4,0.0,0.0,1.27000254000508E-4,0.0,0.0,0.0,0.0,[]
40,,Thu Sep 08 14:59:23 EDT 2022,ControllerFactory.java,1662663563044,740183,0,(I)1(F)4(I)2(F)2(I)3(R)9,28.57142857142857,0.0,0.0,28.57142857142857,42.857142857142854,0.0,0.02837837837837838,0.0,0.0,0.008108108108108109,0.0,0.012162162162162163,0.008108108108108109,0.0,[]
41,,Thu Sep 08 15:11:43 EDT 2022,ViewFactory.java,1662664303436,22348,0,(R)1(I)4(R)1(I)9(R)1(I)3(R)2,76.19047619047619,0.0,0.0,0.0,23.809523809523807,0.0,0.9545454545454546,0.0,0.0,0.0,0.0,0.22727272727272727,0.7272727272727273,0.0,[]
42,,Thu Sep 08 15:12:05 EDT 2022,BasicMain.java,1662664325884,7661,7661,(R)3(I)10(R)1(I)3(R)4,61.904761904761905,0.0,0.0,0.0,38.095238095238095,0.0,3.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.8571428571428572,0.0,[]
43,,Thu Sep 08 15:12:14 EDT 2022,DerivingMain.java,1662664334020,8245,8245,(I)10(R)1(I)3(R)5(I)2,71.42857142857143,0.0,0.0,0.0,28.57142857142857,0.0,2.625,0.0,0.0,0.0,0.0,0.75,1.875,0.0,[]
44,,Thu Sep 08 15:12:22 EDT 2022,DerivingMain.java,1662664342329,7619,7619,(I)8(R)1(I)3(R)7(I)2,61.904761904761905,0.0,0.0,0.0,38.095238095238095,0.0,3.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.8571428571428572,0.0,[]
45,,Thu Sep 08 15:12:30 EDT 2022,InterpolatingMain.java,1662664350328,7609,7609,(I)9(R)1(I)3(R)5(I)3,71.42857142857143,0.0,0.0,0.0,28.57142857142857,0.0,3.0,0.0,0.0,0.0,0.0,0.8571428571428571,2.142857142857143,0.0,[]
46,,Thu Sep 08 15:12:38 EDT 2022,InterpolatingMain.java,1662664358144,137028,0,(I)14(F)2(I)1(F)4(N)1,68.18181818181817,0.0,4.545454545454546,27.27272727272727,0.0,0.0,0.16058394160583941,0.0072992700729927005,0.0,0.043795620437956206,0.0,0.0,0.10948905109489052,0.0,[]
47,,Thu Sep 08 15:14:55 EDT 2022,BasicMain.java,1662664495172,318112,0,(N)1(I)2(F)2(R)1(I)2(D)1(F)6,26.666666666666668,6.666666666666667,6.666666666666667,53.333333333333336,6.666666666666667,0.0,0.04716981132075472,0.0031446540880503146,0.0031446540880503146,0.025157232704402517,0.0,0.0031446540880503146,0.012578616352201259,0.0,[]
48,,Thu Sep 08 15:17:33 EDT 2022,RunF22A02Tests.java,1662664653436,242970,0,(I)6(F)2(D)1(F)1,60.0,10.0,0.0,30.0,0.0,0.0,0.04132231404958678,0.0,0.004132231404958678,0.012396694214876033,0.0,0.0,0.024793388429752067,0.0,[]
49,,Thu Sep 08 15:21:36 EDT 2022,RunF22A02Tests.java,1662664896469,29083,0,(D)1,0.0,100.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,[]
50,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
51,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
52,,Wed Dec 31 19:00:00 EST 1969,RunF22A02Tests.java,0,-1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,null,0.0,0.0,[]
53,,Thu Sep 08 15:22:07 EDT 2022,BasicSocialDistanceUtility.java,1662664927868,113181,0,(F)1(I)1(F)1,33.33333333333333,0.0,0.0,66.66666666666666,0.0,0.0,0.02654867256637168,0.0,0.0,0.017699115044247787,0.0,0.0,0.008849557522123894,0.0,[]
