#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
5,Tue Sep 06 12:13:09 EDT 2022,2,0,A2Modularity,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure+ DerivedPrintIsNotDirect+ DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect+ InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse+ PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest ,WekaFileSizeTest ,
5,Tue Sep 06 12:13:09 EDT 2022,2,0,A2Modularity,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure+ DerivedPrintIsNotDirect+ DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect+ InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse+ PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest ,WekaFileSizeTest ,
6,Tue Sep 06 13:06:42 EDT 2022,2,0,A2GeneralStyle,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest ,WekaFileSizeTest ,
6,Tue Sep 06 13:06:42 EDT 2022,2,0,A2GeneralStyle,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest ,WekaFileSizeTest ,
7,Tue Sep 06 13:06:51 EDT 2022,2,0,A2UtilityClassSuite,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest+ , ,
7,Tue Sep 06 13:06:51 EDT 2022,2,0,A2UtilityClassSuite,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest+ , ,
8,Tue Sep 06 13:06:52 EDT 2022,2,0,A2Modularity,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
8,Tue Sep 06 13:06:52 EDT 2022,2,0,A2Modularity,SocialDistanceClassRegistryProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceBasicMainProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceDerivingMainProvided SocialDistanceInferringMainProvided SocialDistanceInterpolatingMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
9,Tue Sep 06 15:53:23 EDT 2022,9,7,A2RequiredClassesSuite,SocialDistanceBasicMainProvided+ SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided+ SocialDistanceInterpolatingMainProvided+ , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
9,Tue Sep 06 15:53:23 EDT 2022,9,7,A2RequiredClassesSuite,SocialDistanceBasicMainProvided+ SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided+ SocialDistanceInterpolatingMainProvided+ , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
10,Tue Sep 06 15:53:34 EDT 2022,9,0,A2MainClassSuite,SocialDistanceBasicMainProvided SocialDistanceClassRegistryProvided SocialDistanceDerivingMainProvided SocialDistanceInterpolatingMainProvided , ,A2CommonPropertiesInherited A2CommonSignaturesAreInherited A2Encapsulation A2InterfaceAsType A2NoHiddenFields A2NoStarImports A2NonPublicAccessModifiersMatched A2PackageDeclarations A2PublicMethodsOverride BasicMainTest BasicModelRegistersObserver ClassifierFactoryTest CompareSafetyComputationsTest ControllerFactoryTest DerivedAndInferredPrintCallSharedProcedure DerivedPrintIsNotDirect DerivingMainTest DerivingModelRegistersObserver F21A2DerivedSafetyVerifier F21A2IsInferredSafeTest F21A2NoCheckstyleWarnings InferredPrintIsNotDirect InferringMainTest InferringModelRegistersObserver InterpolatingMainTest InterpolatingModelRegistersObserver ModelFactoryTest ModelReuse PrintGivenAndGeneratedCombinationsInferredSafety SafeSocializationTxtProvided SocialDistanceControllerFetchesModelSingleton SocialDistanceControllerWritesModel SocialDistanceInferringMainProvided SocialDistanceMainCallsControllerMethod SocialDistanceMainFetchesViewSingleton SocialDistanceMainSetsModelSingleton SocialDistanceUtilityProvided SocialDistanceViewISAPropertyListener ViewFactoryTest WekaFileSizeTest , ,
